,0
832,"I happened to find out that you’re taking Miss Baker to tea.”  “Do you mean you’re in love with Miss Baker?”  “No, old sport, I’m not."
833,"But Miss Baker has kindly consented to speak to you about this matter.”  I hadn’t the faintest idea what “this matter” was, but I was more annoyed than interested."
834,I hadn’t asked Jordan to tea in order to discuss Mr. Jay Gatsby.
835,"I was sure the request would be something utterly fantastic, and for a moment I was sorry I’d ever set foot upon his overpopulated lawn."
836,He wouldn’t say another word.
837,His correctness grew on him as we neared the city.
838,"We passed Port Roosevelt, where there was a glimpse of red-belted oceangoing ships, and sped along a cobbled slum lined with the dark, undeserted saloons of the faded-gilt nineteen-hundreds."
839,"Then the valley of ashes opened out on both sides of us, and I had a glimpse of Mrs. Wilson straining at the garage pump with panting vitality as we went by."
840,"With fenders spread like wings we scattered light through half Astoria—only half, for as we twisted among the pillars of the elevated I heard the familiar “jug-jug-spat!” of a motorcycle, and a frantic policeman rode alongside."
841,"“All right, old sport,” called Gatsby."
842,We slowed down.
843,"Taking a white card from his wallet, he waved it before the man’s eyes."
844,"“Right you are,” agreed the policeman, tipping his cap."
845,"“Know you next time, Mr. Gatsby."
846,Excuse me!”  “What was that?” I inquired.
847,"“The picture of Oxford?”  “I was able to do the commissioner a favour once, and he sends me a Christmas card every year.”  Over the great bridge, with the sunlight through the girders making a constant flicker upon the moving cars, with the city rising up across the river in white heaps and sugar lumps all built with a wish out of nonolfactory money."
848,"The city seen from the Queensboro Bridge is always the city seen for the first time, in its first wild promise of all the mystery and the beauty in the world."
849,"A dead man passed us in a hearse heaped with blooms, followed by two carriages with drawn blinds, and by more cheerful carriages for friends."
850,"The friends looked out at us with the tragic eyes and short upper lips of southeastern Europe, and I was glad that the sight of Gatsby’s splendid car was included in their sombre holiday."
851,"As we crossed Blackwell’s Island a limousine passed us, driven by a white chauffeur, in which sat three modish negroes, two bucks and a girl."
852,I laughed aloud as the yolks of their eyeballs rolled toward us in haughty rivalry.
853,"“Anything can happen now that we’ve slid over this bridge,” I thought; “anything at all …”  Even Gatsby could happen, without any particular wonder."
854,------------------------------------------------------------------------  Roaring noon.
855,In a well-fanned Forty-second Street cellar I met Gatsby for lunch.
856,"Blinking away the brightness of the street outside, my eyes picked him out obscurely in the anteroom, talking to another man."
857,“Mr.
858,"Carraway, this is my friend Mr. Wolfshiem.”  A small, flat-nosed Jew raised his large head and regarded me with two fine growths of hair which luxuriated in either nostril."
859,After a moment I discovered his tiny eyes in the half-darkness.
860,"“—So I took one look at him,” said Mr. Wolfshiem, shaking my hand earnestly, “and what do you think I did?”  “What?” I inquired politely."
861,"But evidently he was not addressing me, for he dropped my hand and covered Gatsby with his expressive nose."
862,"“I handed the money to Katspaugh and I said: ‘All right, Katspaugh, don’t pay him a penny till he shuts his mouth.’ He shut it then and there.”  Gatsby took an arm of each of us and moved forward into the restaurant, whereupon Mr. Wolfshiem swallowed a new sentence he was starting and lapsed into a somnambulatory abstraction."
863,“Highballs?” asked the head waiter.
864,"“This is a nice restaurant here,” said Mr. Wolfshiem, looking at the presbyterian nymphs on the ceiling."
865,"“But I like across the street better!”  “Yes, highballs,” agreed Gatsby, and then to Mr. Wolfshiem: “It’s too hot over there.”  “Hot and small—yes,” said Mr. Wolfshiem, “but full of memories.”  “What place is that?” I asked."
866,"“The old Metropole.”  “The old Metropole,” brooded Mr. Wolfshiem gloomily."
867,“Filled with faces dead and gone.
868,Filled with friends gone now forever.
869,I can’t forget so long as I live the night they shot Rosy Rosenthal there.
870,"It was six of us at the table, and Rosy had eat and drunk a lot all evening."
871,When it was almost morning the waiter came up to him with a funny look and says somebody wants to speak to him outside.
