,0
616,"Whom when this woman had entreated to vouchsafe to converse with me, refute my errors, unteach me ill things, and teach me good things (for this he was wont to do, when he found persons fitted to receive it), he refused, wisely, as I afterwards perceived."
617,"For he answered, that I was yet unteachable, being puffed up with the novelty of that heresy, and had already perplexed divers unskilful persons with captious questions, as she had told him: ""but let him alone a while"" (saith he), ""only pray God for him, he will of himself by reading find what that error is, and how great its impiety."""
618,"At the same time he told her, how himself, when a little one, had by his seduced mother been consigned over to the Manichees, and had not only read, but frequently copied out almost all, their books, and had (without any argument or proof from any one) seen how much that sect was to be avoided; and had avoided it."
619,"Which when he had said, and she would not be satisfied, but urged him more, with entreaties and many tears, that he would see me and discourse with me; he, a little displeased at her importunity, saith, ""Go thy ways and God bless thee, for it is not possible that the son of these tears should perish."""
620,Which answer she took (as she often mentioned in her conversations with me) as if it had sounded from heaven.
621,"BOOK IV   For this space of nine years (from my nineteenth year to my eight-and-twentieth) we lived seduced and seducing, deceived and deceiving, in divers lusts; openly, by sciences which they call liberal; secretly, with a false-named religion; here proud, there superstitious, every where vain."
622,"Here, hunting after the emptiness of popular praise, down even to theatrical applauses, and poetic prizes, and strifes for grassy garlands, and the follies of shows, and the intemperance of desires."
623,"There, desiring to be cleansed from these defilements, by carrying food to those who were called ""elect"" and ""holy,"" out of which, in the workhouse of their stomachs, they should forge for us Angels and Gods, by whom we might be cleansed."
624,"These things did I follow, and practise with my friends, deceived by me, and with me."
625,"Let the arrogant mock me, and such as have not been, to their soul's health, stricken and cast down by Thee, O my God; but I would still confess to Thee mine own shame in Thy praise."
626,"Suffer me, I beseech Thee, and give me grace to go over in my present remembrance the wanderings of my forepassed time, and to offer unto Thee the sacrifice of thanksgiving."
627,"For what am I to myself without Thee, but a guide to mine own downfall?"
628,"or what am I even at the best, but an infant sucking the milk Thou givest, and feeding upon Thee, the food that perisheth not?"
629,"But what sort of man is any man, seeing he is but a man?"
630,"Let now the strong and the mighty laugh at us, but let us poor and needy confess unto Thee."
631,"In those years I taught rhetoric, and, overcome by cupidity, made sale of a loquacity to overcome by."
632,"Yet I preferred (Lord, Thou knowest) honest scholars (as they are accounted), and these I, without artifice, taught artifices, not to be practised against the life of the guiltless, though sometimes for the life of the guilty."
633,"And Thou, O God, from afar perceivedst me stumbling in that slippery course, and amid much smoke sending out some sparks of faithfulness, which I showed in that my guidance of such as loved vanity, and sought after leasing, myself their companion."
634,"In those years I had one,--not in that which is called lawful marriage, but whom I had found out in a wayward passion, void of understanding; yet but one, remaining faithful even to her; in whom I in my own case experienced what difference there is betwixt the self-restraint of the marriage-covenant, for the sake of issue, and the bargain of a lustful love, where children are born against their parents' will, although, once born, they constrain love."
